Label,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,C1,C2,C3,C4,C5,C6,C7,C8
0,6,14.0,14,19,2,2,9,20,1.0,18,0.9772187188848324,0.9764762054489028,0.9826333839910096,3581,7908382889764677758;5799347067982556520,1144,38,87200,0,2005,3841
0,7,12.0,14,18,1,3,1,18,0.9964567198288912,17,0.9800687742651136,0.9797659326640412,0.9774388553047529,3201,7908382889764677758;5755694407684602296,889,101,165313,0,2005,1716
0,7,12.0,12,12,2,4,1,16,1.0,14,0.9648564231738036,0.9695890608132424,0.9777992083483268,5177,7908382889764677758;5755694407684602296,368,38,148957,0,2003,3724
0,7,9.0,11,17,6,0,13,15,0.9923477990194808,13,0.9860427933223608,0.9838231836350809,0.9845755936985656,2853,7908382889764677758;8277336076276184272,1926,101,28195,0,2005,2409
0,7,11.0,13,18,3,0,1,16,1.0,14,0.962011289622232,0.9597464177160226,0.981464177160226,275,7908382889764677758;5755694407684602296,1162,99,1266,0,2005,3299
0,6,9.0,11,16,5,7,3,17,0.9903142730408416,15,0.9751282654742292,0.9755019418618336,0.970684867027536,8334,7908382889764677758;2011981573061447208,203,50,167922,0,2002,3567
0,8,13.0,16,20,4,0,1,17,1.0,16,0.9693683040465436,0.968944493058676,0.9807090319986757,6173,7908382889764677758;8277336076276184272,309,101,136290,0,2005,2835
0,8,10.0,10,14,3,6,1,18,1.0,16,0.9774079018150664,0.9779689585782312,0.985514534478293,5247,7908382889764677758;5799347067982556520,153,9,547,0,2002,3748
0,7,6.0,7,15,3,7,4,15,0.9920478372291684,14,0.9760082003221556,0.9731732318055352,0.9724743777452416,7916,7908382889764677758;8277336076276184272,1755,101,125135,0,2002,686
0,7,10.0,12,16,3,5,1,14,1.0,13,0.977770154373928,0.9762981443941994,0.985504444097926,1904,7908382889764677758;2011981573061447208,643,101,150958,0,2005,2781
0,7,12.0,14,18,4,7,9,16,1.0,15,0.9722296734256576,0.9729661521368199,0.9848855385836144,9021,7908382889764677758;8277336076276184272,425,101,104226,0,2002,3523
0,8,15.0,15,21,4,0,1,18,1.0,16,0.960368278657326,0.9626651853223468,0.9784925264121636,5927,7908382889764677758;509660095530134768,92,99,161450,0,2005,788
0,8,10.0,12,18,3,3,1,18,1.0,17,0.9791119189820828,0.9783086644161688,0.9849562884099368,5360,7908382889764677758;8277336076276184272,171,17,141898,0,2002,2222
1,5,10.0,11,15,4,7,1,16,0.9906974938867398,14,0.9765719994291424,0.9768721461187216,0.9717660485021398,3725,7908382889764677758;7258015885215914736,1775,106,107010,0,2002,3183
0,7,11.0,12,18,2,4,1,15,1.0,13,0.9674808721164356,0.9666616809526548,0.9840856008744177,3508,7908382889764677758;8277336076276184272,908,101,163095,0,2003,872
0,8,12.0,12,16,4,4,2,18,1.0,16,0.970519228279166,0.9710682377314516,0.9754810306875568,5631,7908382889764677758;5799347067982556520,1707,1,50173,1,2002,3242
0,6,14.0,14,18,4,3,1,19,1.0,17,0.968155385245422,0.9688246650675716,0.9802773064997368,4867,7908382889764677758;5755694407684602296,1338,101,36126,1,2005,2466
0,7,5.0,4,12,4,3,1,10,0.9830220713073003,9,0.9848559670781892,0.9822222222222224,0.9822222222222224,4698,7908382889764677758;5755694407684602296,273,99,100310,0,2002,110
0,6,12.0,14,18,5,6,9,14,0.9963750279704632,13,0.9726498361919445,0.9725467514941201,0.9695663904413184,5030,7908382889764677758;5755694407684602296,72,101,67816,1,2002,2908
0,7,9.0,10,16,2,5,1,16,0.9849628830657952,15,0.9648233861144946,0.96721071863581,0.965822168087698,9597,7908382889764677758;509660095530134768,1306,101,190619,0,2005,3382
0,7,12.0,12,19,5,4,1,15,1.0,13,0.9625020414829332,0.9535260493222276,0.9811464968152864,6090,7908382889764677758;5755694407684602296,303,101,13208,1,2005,91
0,6,12.0,14,15,3,4,1,18,0.9844710233454509,16,0.9676996401128296,0.9682240809181092,0.962109971316058,4549,7908382889764677758;8277336076276184272,1755,38,23315,0,2005,2062
0,8,4.0,4,14,4,6,1,13,0.9890024916229916,12,0.9634285714285716,0.9625974025974028,0.960103896103896,2275,7908382889764677758;509660095530134768,1770,96,112474,0,2002,2134
0,8,9.0,10,15,2,3,12,17,1.0,15,0.9682155493059968,0.967348271795337,0.9804989567268438,2217,7908382889764677758;8277336076276184272,309,101,54678,1,2003,2835
0,6,12.0,12,17,5,6,3,14,1.0,13,0.9690213841778152,0.9707574001896137,0.9739597598230274,8938,7908382889764677758;8277336076276184272,390,78,20039,1,2005,283
0,8,12.0,13,17,3,5,2,13,1.0,12,0.970384484518544,0.9711466485199048,0.9834501531133041,7184,7908382889764677758;509660095530134768,974,101,120975,0,2002,2840
0,7,12.0,13,18,2,6,13,13,0.9983429991714996,12,0.98248824283882,0.9812569474134244,0.9771526293287728,6158,7908382889764677758;8277336076276184272,572,14,28397,0,2002,2568
0,8,13.0,16,18,3,5,1,18,1.0,16,0.9603309895037196,0.9626332416182616,0.9784595944155712,7082,7908382889764677758;5755694407684602296,92,99,45459,0,2002,788
0,8,9.0,11,16,4,0,1,16,1.0,14,0.9772158154859968,0.97669686985173,0.986976935749588,8400,7908382889764677758;509660095530134768,844,99,76215,0,2005,1841
0,7,14.0,15,21,4,7,3,16,1.0,14,0.9574085529300178,0.9536937605674464,0.980759618953359,4572,7908382889764677758;8277336076276184272,954,1,85484,0,2002,1688
0,8,8.0,11,15,2,3,8,15,1.0,14,0.9681121682523786,0.9642663995993991,0.9786079118678016,2683,7908382889764677758;8277336076276184272,1550,1,33182,1,2005,1109
0,7,11.0,12,18,2,3,1,15,1.0,13,0.9681785992918444,0.9675928704314952,0.9844541799195824,4798,7908382889764677758;509660095530134768,908,101,180676,0,2005,872
0,8,8.0,11,16,3,6,2,11,1.0,10,0.9739589442815249,0.9725513196480936,0.9841642228739004,1103,7908382889764677758;8277336076276184272,2048,117,152892,0,2002,2903
0,7,15.0,16,20,3,5,5,18,1.0,16,0.97365751609679,0.9709946305292764,0.9859417493782108,3040,7908382889764677758;509660095530134768,1584,101,26999,0,2005,2124
0,7,7.0,9,15,3,4,16,15,0.9936769719397418,13,0.9676998123827394,0.9669075903463801,0.9638026233603998,2531,7908382889764677758;8277336076276184272,1612,101,15652,0,2002,134
0,7,12.0,12,17,4,2,1,16,0.99536996483676,14,0.969811320754717,0.9673237435624223,0.9680781354051052,1195,7908382889764677758;5755694407684602296,208,50,101471,0,2002,143
0,8,8.0,13,15,0,6,1,12,0.9907557198983128,10,0.9766990291262136,0.970485436893204,0.9728155339805826,279,7908382889764677758;8277336076276184272,1755,101,57563,0,2005,992
0,7,8.0,8,18,4,3,5,16,1.0,14,0.9713370740385932,0.9686109210346244,0.9855590529629124,5050,7908382889764677758;8277336076276184272,1273,50,180898,0,2002,1478
0,6,5.0,3,10,3,5,19,16,0.9924109183065822,14,0.9651494187290492,0.9647703281027104,0.96182816399287,8031,7908382889764677758;7258015885215914736,160,1,71681,0,2005,1811
0,6,15.0,14,18,4,4,1,16,1.0,14,0.9622441644913556,0.9605160216396172,0.976147996822154,5590,7908382889764677758;7258015885215914736,20,48,75937,0,2005,1008
0,9,8.0,9,17,3,7,1,17,1.0,16,0.9795565699380502,0.9801891098793608,0.9842843169220736,9809,7908382889764677758;8277336076276184272,1653,1,6517,0,2005,2304
0,7,7.0,8,15,2,2,1,14,0.9927663459512608,13,0.9659434549757132,0.9638908955037988,0.9618781915556108,3036,7908382889764677758;8710739180200009128,707,101,64143,1,2005,984
0,5,1.0,2,12,3,0,5,5,0.9019607843137256,4,0.9854545454545456,0.9854545454545456,0.9709090909090908,9790,7908382889764677758;5799347067982556520,1543,1,45717,0,2005,245
0,8,12.0,13,18,4,5,1,17,1.0,16,0.9646257242178446,0.9644721072670088,0.982286376427744,6528,7908382889764677758;509660095530134768,894,101,155934,0,2005,85
0,7,11.0,12,17,3,4,6,16,1.0,14,0.9699440047549036,0.9683323427284388,0.9852297681984548,7067,7908382889764677758;8277336076276184272,1323,101,115259,0,2005,1511
0,7,9.0,12,16,2,0,4,14,0.9961878888791516,13,0.9721160598780264,0.9717560073937151,0.9690408427277768,5642,7908382889764677758;8277336076276184272,72,101,190799,1,2005,2908
0,7,11.0,14,15,2,0,1,18,0.9883412514925942,16,0.9744994939139912,0.9741618002024449,0.9696377037267728,4864,7908382889764677758;8277336076276184272,546,101,145776,0,2005,2079
0,7,12.0,12,17,3,2,1,15,1.0,14,0.9687909070104508,0.9683148981615683,0.9800076283469372,6623,7908382889764677758;509660095530134768,713,50,115243,1,2005,3707
0,7,12.0,11,18,4,0,1,17,1.0,15,0.9615161349580552,0.9603600514359194,0.9819631375910844,7158,7908382889764677758;5755694407684602296,85,99,58315,0,2002,3369
0,7,11.0,13,17,0,6,1,18,0.9964350936152584,17,0.9801307761757544,0.9798226989164932,0.9775180564674985,3267,7908382889764677758;8277336076276184272,889,101,178964,0,2005,1716
0,8,12.0,13,18,4,5,16,15,1.0,14,0.9741627906976744,0.9731860465116279,0.9875581395348838,9349,7908382889764677758;5755694407684602296,692,99,182191,0,2005,3623
0,7,7.0,7,14,4,7,1,14,0.9906793398172709,13,0.9405838005026096,0.9391941250362354,0.9322060102425356,342,7908382889764677758;7258015885215914736,682,97,10873,0,2004,1262
0,7,12.0,14,19,3,3,1,18,0.995559235595322,16,0.9811673306772908,0.9808769701949652,0.977790503697433,7296,7908382889764677758;8277336076276184272,1755,50,76319,0,2005,2549
0,7,12.0,12,19,6,2,1,15,1.0,13,0.9625852249277757,0.9535914156004952,0.9810879075526208,6090,7908382889764677758;5755694407684602296,303,101,126465,0,2005,91
0,8,11.0,14,19,3,4,1,15,0.9986469955888351,14,0.9847352862133836,0.9851652781510348,0.983402311206665,5173,7908382889764677758;5755694407684602296,1628,14,127634,0,2004,2202
0,8,11.0,13,19,4,6,1,12,1.0,11,0.970980595084088,0.973464424320828,0.9727606727037515,7822,7908382889764677758;5799347067982556520,716,24,176655,0,2005,2141
0,6,13.0,12,18,3,4,1,17,0.9838040259576613,16,0.9650577853686308,0.9642905943976314,0.9617803073420604,1903,7908382889764677758;509660095530134768,929,101,129337,0,2005,1522
0,6,8.0,8,15,3,6,8,9,0.9747774480712166,8,0.9585611510791368,0.9578339350180504,0.9528057553956836,145,7908382889764677758;8277336076276184272,423,50,982,0,2005,1922
0,7,12.0,12,18,2,2,1,18,1.0,16,0.97365751609679,0.9709946305292764,0.9859417493782108,1625,7908382889764677758;8277336076276184272,1584,101,28178,1,2003,2124
0,7,12.0,12,19,5,2,1,14,0.9869440546641448,12,0.9655942327497424,0.9655541821178409,0.9608566721581548,5879,7908382889764677758;8277336076276184272,1755,101,87234,0,2002,1983
0,6,12.0,13,17,5,2,1,15,0.98692689258727,13,0.9716096830546544,0.9703555832813476,0.9692937359620666,7397,7908382889764677758;509660095530134768,160,50,3238,0,2005,953
0,8,12.0,12,18,2,4,1,17,1.0,16,0.9748753882087215,0.9732162932162932,0.9850812309113774,2162,7908382889764677758;5755694407684602296,1538,101,171469,1,2005,3205
0,6,9.0,12,14,3,8,2,17,0.9989592691756878,16,0.9854604993860008,0.9859844453540728,0.97987448840382,9702,7908382889764677758;8277336076276184272,160,84,165751,0,2005,43
0,7,11.0,12,18,4,3,1,10,0.9926075268817204,9,0.9894849023090586,0.988632326820604,0.988063943161634,4919,7908382889764677758;509660095530134768,1893,101,181966,0,2005,1067
1,8,11.0,13,17,6,1,2,16,1.0,14,0.9678942014242116,0.9613835198372328,0.9831536113936928,1045,7908382889764677758;5755694407684602296,56,99,110899,1,2005,1162
0,8,10.0,11,18,3,8,3,14,1.0,12,0.9751218590591346,0.9724315133194784,0.9846438692612888,3271,7908382889764677758;8277336076276184272,1329,101,136493,0,2005,3329
0,7,16.0,17,20,3,3,1,21,1.0,19,0.9756522461353184,0.9751713541180014,0.9857209302325582,5293,7908382889764677758;5755694407684602296,1609,99,161275,1,2002,3747
0,7,7.0,8,16,4,9,2,8,0.9934065934065934,7,0.9878672985781992,0.9909004739336492,0.9855924170616112,5790,7908382889764677758;8277336076276184272,36,101,84840,0,2002,3834
0,5,7.0,6,13,3,7,4,8,0.9818181818181818,7,1.0,1.0,1.0,7134,7908382889764677758;7258015885215914736,329,57,153206,0,2002,1913
0,6,15.0,14,20,4,7,1,17,1.0,15,0.9785917847143872,0.9774117253771261,0.9836797459362334,615,7908382889764677758;7258015885215914736,1144,38,37444,1,2004,1750
0,5,13.0,14,18,2,6,1,14,0.9980719794344473,13,0.983028927963698,0.9797617697107204,0.9794895065229724,2930,7908382889764677758;5799347067982556520,855,78,156309,0,2004,1772
1,6,12.0,13,17,5,2,2,13,0.9925601750547046,12,0.9569273873453188,0.9545365398085456,0.9522204062572964,9861,7908382889764677758;5755694407684602296,611,99,68764,1,2002,3440
0,5,13.0,14,18,3,6,1,17,1.0,15,0.9783172392567231,0.97709844958258,0.983367829800331,6680,7908382889764677758;7258015885215914736,1144,38,56199,0,2002,1750
0,7,8.0,8,16,4,7,1,15,0.9934393317439548,14,0.9547947947947948,0.9535135135135137,0.9515915915915916,4181,7908382889764677758;509660095530134768,393,99,113315,1,2005,2361
0,6,9.0,9,15,3,5,1,10,0.9818809318377912,9,0.9661477045908184,0.9680638722554892,0.9620717131474104,7290,7908382889764677758;7258015885215914736,1170,78,2956,0,2005,765
0,6,12.0,14,18,3,6,2,17,1.0,15,0.9783172392567231,0.97709844958258,0.983367829800331,4827,7908382889764677758;509660095530134768,1144,38,99562,0,2002,1750
0,6,11.0,11,18,1,0,1,17,0.9933729611314546,16,0.9736753957113125,0.9715787944807556,0.9696573088092932,143,7908382889764677758;7258015885215914736,1755,50,6707,0,2003,3194
0,7,13.0,13,20,2,3,1,16,1.0,15,0.9670342746281526,0.966654882517784,0.986183229144212,400,7908382889764677758;8277336076276184272,1970,60,176748,0,2002,3943
0,7,13.0,15,19,3,3,1,18,0.9955448670635896,16,0.9808277056277056,0.98052738336714,0.9774097160383892,3740,7908382889764677758;8277336076276184272,948,50,170591,0,2005,2549
0,7,8.0,11,16,2,5,1,15,0.9944970403490035,14,0.9691147988909874,0.970377752772866,0.9661625010045808,6166,7908382889764677758;5799347067982556520,458,101,182900,1,2005,1217
0,7,9.0,9,17,6,0,9,14,1.0,13,0.9722245322245322,0.9750519750519749,0.9768814968814971,5755,7908382889764677758;509660095530134768,630,20,106040,0,2005,12
0,6,12.0,13,15,2,5,9,15,1.0,13,0.9712544652237864,0.9700273166631646,0.9820634587098128,4613,7908382889764677758;5799347067982556520,77,50,161332,0,2005,2657
0,7,9.0,10,16,3,7,1,21,0.9970467560893376,19,0.9798054233524318,0.9795683577326924,0.9756666648701379,9844,7908382889764677758;5755694407684602296,1594,50,60126,0,2002,2802
0,7,12.0,13,17,3,7,1,17,0.992812957351077,15,0.9793330874993416,0.9790032662522391,0.9744077526728814,1542,7908382889764677758;509660095530134768,1755,50,163618,0,2002,2865
0,7,4.0,5,11,3,7,10,11,0.9514777238641376,10,0.9602051282051284,0.9622564102564102,0.9503589743589744,9359,7908382889764677758;2011981573061447208,1755,101,17829,1,2005,762
0,7,11.0,14,17,3,6,5,17,1.0,15,0.9787506113556534,0.9782597483437819,0.9826704014939308,197,7908382889764677758;5799347067982556520,1979,78,163995,0,2002,3635
0,6,12.0,12,17,3,3,1,20,0.9806191243044696,18,0.9462531568559482,0.9463689617115204,0.9420942682366252,4486,7908382889764677758;8277336076276184272,1755,78,40671,0,2005,845
0,5,13.0,12,18,3,5,2,17,0.9934180514825676,16,0.9741919975962744,0.9721111945905336,0.9701632448673009,5659,7908382889764677758;7258015885215914736,1450,50,177751,0,2005,3194
0,4,13.0,13,17,5,6,1,16,0.9867861270728648,15,0.9469499886165288,0.9520983531911664,0.9438100295880434,8932,7908382889764677758;7258015885215914736,668,78,119793,0,2002,1995
0,5,6.0,8,8,3,6,1,16,0.9902570280418208,15,0.9707110438729198,0.9695814422592032,0.9678870398386284,2816,7908382889764677758;2436715285093487584,1710,94,26409,0,2002,742
0,4,14.0,13,18,3,6,5,17,0.9481836290113052,15,0.9530137215840332,0.9503058963713203,0.9441977514704788,9574,7908382889764677758;5799347067982556520,1755,44,89850,0,2005,1464
0,7,13.0,13,20,4,3,1,17,0.989889995072634,15,0.963545669025952,0.9632760364004044,0.957373320416158,836,7908382889764677758;8277336076276184272,1755,101,163177,0,2005,1468
0,8,12.0,13,18,5,3,12,16,1.0,15,0.9695514129503986,0.9649245767735986,0.9841486068111456,8227,7908382889764677758;5755694407684602296,402,99,57319,1,2005,2858
0,5,13.0,14,18,4,8,3,17,1.0,15,0.9784270368988472,0.9771608114211652,0.9834887968108712,6680,7908382889764677758;7258015885215914736,1144,38,65289,2,2002,1750
0,7,10.0,11,18,3,5,1,21,0.9970402457701614,19,0.9796610835931912,0.9795885420933343,0.9754422140189164,6621,7908382889764677758;8277336076276184272,1594,50,120118,0,2005,2802
0,7,14.0,15,18,7,2,1,20,1.0,18,0.9649919806826186,0.965684186853054,0.9774166553232287,8640,7908382889764677758;5755694407684602296,427,101,70977,0,2005,238
0,5,15.0,15,19,2,3,3,17,0.9763707361509962,15,0.9642282282282282,0.9649271618658576,0.9577372087436944,8268,7908382889764677758;5799347067982556520,1755,78,29367,0,2004,1071
0,6,14.0,15,18,4,3,10,16,0.9850530678892168,14,0.9555124816446404,0.9493654524089308,0.9521257067332404,2374,7908382889764677758;8277336076276184272,126,91,140433,0,2005,1332
0,8,10.0,15,15,2,3,1,15,0.9850378076902452,13,0.9858181818181816,0.982909090909091,0.9876363636363636,9320,7908382889764677758;8277336076276184272,1755,66,117155,1,2002,276
0,5,13.0,14,19,3,7,1,14,0.9731943920748636,13,0.9614009366727754,0.9578334351455916,0.95185667752443,1113,7908382889764677758;5799347067982556520,89,78,48458,0,2005,2057
0,7,13.0,14,18,1,2,8,20,1.0,18,0.9802152430743796,0.9807623147487131,0.9877248109242568,2445,7908382889764677758;5755694407684602296,844,99,194844,0,2005,835
0,8,15.0,15,20,5,6,1,18,1.0,16,0.9603383278954258,0.96263845882084,0.9784326357571852,5927,7908382889764677758;509660095530134768,92,99,176011,0,2002,788
0,7,11.0,13,15,2,5,2,16,1.0,15,0.9662952275249724,0.9664491305956344,0.9821590825009251,7206,7908382889764677758;8277336076276184272,1804,101,74584,0,2005,3312
0,4,14.0,14,19,3,3,5,21,0.9711427217918164,19,0.9503784526303892,0.948516042664534,0.939892745082701,591,7908382889764677758;5799347067982556520,1283,91,72314,0,2005,3512
0,6,9.0,11,16,2,4,1,17,0.9961418315339508,15,0.9669767441860466,0.965796993876415,0.9625403500092758,6255,7908382889764677758;5799347067982556520,1267,101,145396,0,2005,3464
0,7,10.0,11,18,3,6,1,10,0.9908350305498982,9,0.983240823634736,0.981092211280215,0.9782273948075202,1927,7908382889764677758;509660095530134768,885,101,86978,0,2005,1607
0,7,13.0,14,18,3,5,1,21,0.9952527715040028,19,0.9790446601941748,0.9791681735985532,0.9746516199490354,198,7908382889764677758;5755694407684602296,1492,101,16673,0,2004,1791
0,8,12.0,13,20,0,6,1,15,1.0,13,0.9795042468365401,0.9766475992373028,0.9889616918010052,1748,7908382889764677758;8277336076276184272,1479,101,6219,0,2005,3081
0,7,6.0,7,14,4,6,19,14,0.9933366104101808,12,0.9746059933407324,0.9738956714761376,0.9703440621531632,3074,7908382889764677758;8277336076276184272,1255,101,7000,0,2005,3279
0,7,11.0,13,17,1,1,1,20,0.9941528674017908,18,0.9802194298302828,0.9805119582548196,0.9758681758235388,679,7908382889764677758;8277336076276184272,606,101,194497,1,2005,1819
0,7,12.0,12,18,0,4,2,18,1.0,16,0.9716585618210036,0.969506466632178,0.9858458354888772,4028,7908382889764677758;5755694407684602296,1049,99,183674,0,2005,535
0,8,12.0,12,15,5,2,1,18,1.0,16,0.9774079018150664,0.9779689585782312,0.985514534478293,2699,7908382889764677758;5799347067982556520,153,9,171819,0,2005,3748
0,8,10.0,11,16,5,3,1,14,1.0,13,0.966420123897128,0.9628158438145298,0.9823089919279144,9092,7908382889764677758;5755694407684602296,878,91,177942,0,2004,369
0,7,10.0,11,16,3,2,4,16,0.9920064786585366,15,0.966044093923642,0.9661648745519712,0.963010752688172,1807,7908382889764677758;5799347067982556520,316,101,136193,0,2005,1902
0,5,13.0,13,18,4,3,2,17,0.984147203538708,15,0.9748488512696494,0.9744942832014072,0.9711201494998352,6508,7908382889764677758;7258015885215914736,806,1,147889,0,2005,605
0,7,11.0,12,20,3,0,15,16,1.0,14,0.9657090182823782,0.9628821631587032,0.9838500537717008,4898,7908382889764677758;8277336076276184272,470,60,191802,0,2005,2463
0,7,8.0,9,17,3,2,1,19,0.9872883251034872,17,0.9639179514680252,0.9636757684673568,0.9591843947893376,4639,7908382889764677758;509660095530134768,160,101,35370,1,2005,277
0,7,13.0,13,20,4,1,1,15,1.0,13,0.9642482232897924,0.9619613292571564,0.985039901536507,7752,7908382889764677758;8277336076276184272,529,60,100747,0,2005,1043
0,7,16.0,17,20,4,3,3,16,1.0,14,0.9689501101571024,0.9686667902073424,0.9773541705273128,6942,7908382889764677758;7258015885215914736,413,115,59134,0,2005,1527
0,7,12.0,13,18,3,6,1,13,0.9983429991714996,12,0.98248824283882,0.9812569474134244,0.9771526293287728,6158,7908382889764677758;8277336076276184272,572,14,164659,0,2005,2568
0,8,14.0,14,19,3,3,1,18,1.0,16,0.9603682570798472,0.9625749991248644,0.9784534602863444,6633,7908382889764677758;509660095530134768,92,99,65615,0,2002,788
0,6,11.0,11,16,3,2,1,14,1.0,13,0.94280630812778,0.9405418520016172,0.9695268904164982,2344,7908382889764677758;8277336076276184272,575,1,125549,0,2005,3193
0,8,13.0,14,20,4,6,3,15,1.0,14,0.966632536973834,0.9689647326507396,0.9804095563139932,7693,7908382889764677758;8277336076276184272,1602,101,102342,0,2002,1863
0,6,11.0,11,17,3,0,17,14,1.0,13,0.9732624584717608,0.9715083056478406,0.9852225913621262,3820,7908382889764677758;5755694407684602296,1510,99,159871,0,2005,1621
0,7,11.0,14,18,3,4,1,18,1.0,16,0.97365751609679,0.9709946305292764,0.9859417493782108,9909,7908382889764677758;5755694407684602296,1584,101,72735,0,2002,2124
0,5,10.0,10,16,3,2,1,14,0.9841619724059106,13,0.9792846585870528,0.976919893585575,0.9751699674844811,1385,7908382889764677758;5799347067982556520,221,118,184981,1,2005,936
0,8,10.0,12,17,4,8,4,15,1.0,14,0.9661899966431688,0.9630480026854648,0.9860087277609936,3711,7908382889764677758;509660095530134768,402,99,6871,0,2005,272
0,8,11.0,11,16,3,4,1,15,1.0,14,0.9876129032258064,0.9863452178834182,0.988773200543232,2546,7908382889764677758;5799347067982556520,1911,99,176151,0,2005,2783
0,7,15.0,16,20,3,6,1,18,1.0,16,0.973170430599604,0.9702313701283498,0.9858053255571402,3040,7908382889764677758;509660095530134768,1584,101,114440,0,2005,2124
0,6,10.0,11,16,3,4,3,15,1.0,13,0.9603267659778952,0.9592349831811628,0.970045170591062,5138,7908382889764677758;8277336076276184272,583,50,113525,0,2005,262
0,8,13.0,16,18,5,7,4,17,1.0,16,0.9738237374451832,0.9714358466544066,0.9834469750554062,7667,7908382889764677758;5755694407684602296,416,101,76271,0,2002,3266
0,8,11.0,12,18,3,1,1,17,1.0,16,0.9740117710507188,0.9716294229371352,0.9837174947827516,4830,7908382889764677758;8277336076276184272,416,101,92330,0,2002,3266
0,8,12.0,12,18,4,2,1,18,1.0,16,0.972353004592596,0.9675335820090992,0.9820401474805408,8470,7908382889764677758;8277336076276184272,1143,101,121406,1,2005,2269
0,7,10.0,12,18,4,6,1,13,0.9769154765112728,12,0.9767272727272728,0.976898395721925,0.9700534759358288,3395,7908382889764677758;509660095530134768,421,101,89313,0,2005,3662
0,7,12.0,13,17,3,6,11,19,0.9872883251034872,17,0.9639179514680252,0.9636757684673568,0.9591843947893376,1943,7908382889764677758;509660095530134768,160,101,132379,1,2005,277
0,8,16.0,16,20,6,0,2,18,1.0,16,0.9603591229965966,0.9626059645118614,0.9784219190256416,3026,7908382889764677758;5755694407684602296,92,99,37903,0,2005,788
0,4,12.0,11,12,5,0,2,15,0.9848895077486398,13,0.9542597225380942,0.9512030930179668,0.9448715032977032,6559,7908382889764677758;5799347067982556520,532,78,75443,0,2005,578
0,7,9.0,10,18,5,5,1,15,1.0,13,0.9643124312431244,0.9623133741945622,0.9852899575671854,7781,7908382889764677758;8277336076276184272,529,60,81604,0,2005,1043
0,8,6.0,8,14,3,6,11,13,1.0,11,0.9722529644268776,0.9710671936758896,0.9839525691699604,1741,7908382889764677758;8277336076276184272,1541,101,160591,0,2005,3024
0,7,12.0,14,17,3,7,1,11,0.9980342600393148,10,0.9785222786238016,0.9772588832487309,0.9755893965031022,5301,7908382889764677758;5755694407684602296,1755,101,77003,0,2005,1884
0,8,14.0,16,19,4,6,1,17,1.0,16,0.9728134072314594,0.9730324623911322,0.9803721298495648,9817,7908382889764677758;5755694407684602296,622,90,140678,0,2005,1424
0,7,13.0,12,19,4,6,1,20,1.0,18,0.980025598829768,0.9797403547266412,0.9828560980069484,6296,7908382889764677758;509660095530134768,1994,1,28988,1,2002,1830
0,6,13.0,15,16,3,7,1,19,1.0,17,0.9717859541756848,0.970839614896634,0.9774908575266812,8912,7908382889764677758;5799347067982556520,509,25,78311,0,2004,1241
0,8,14.0,16,19,3,4,1,14,1.0,13,0.9699957525130964,0.9689763556562369,0.9786039926376896,5362,7908382889764677758;8277336076276184272,872,101,18503,0,2002,2936
0,6,9.0,9,14,2,4,3,10,0.9903083700440528,9,0.9533944954128442,0.9516513761467892,0.9522018348623852,1856,7908382889764677758;8277336076276184272,1755,78,106638,0,2005,2171
0,7,12.0,12,18,3,6,13,13,0.9960654564964678,12,0.9772622779519332,0.9746290491118076,0.97521421107628,2666,7908382889764677758;5755694407684602296,565,101,32763,0,2005,3314
1,6,11.0,13,17,4,2,1,16,1.0,14,0.9671464519375944,0.9669854051333672,0.9804999161214564,3941,7908382889764677758;8277336076276184272,1456,48,193408,0,2002,3297
0,7,8.0,10,16,5,7,9,11,0.9893805309734514,10,0.9837885462555068,0.98143906020558,0.9785882352941178,4544,7908382889764677758;509660095530134768,1578,101,4853,1,2002,36
0,5,11.0,11,16,4,6,2,16,0.9634367766705012,14,0.9660482659225412,0.9667392304154532,0.9610484686838958,1724,7908382889764677758;7258015885215914736,1755,78,7056,2,2002,803
0,7,12.0,13,20,6,0,7,13,1.0,12,0.9762536443148688,0.9736151603498544,0.9888775510204082,657,7908382889764677758;8277336076276184272,1805,60,11918,0,2005,2860
0,7,5.0,5,12,2,4,2,11,0.9889314601958279,10,0.9807092198581558,0.983356973995272,0.9780614657210402,5751,7908382889764677758;8277336076276184272,1755,38,75513,0,2005,3858
0,7,14.0,15,18,3,7,11,20,1.0,18,0.9726699677516956,0.971362915187697,0.9801344540295622,79,7908382889764677758;5755694407684602296,732,99,74914,1,2005,1554
