Label,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,C1,C2,C3,C4,C5,C6,C7,C8
0,7,12.0,14,15,3,3,1,18,0.9858188892689153,16,0.9704605611434622,0.970769719428269,0.971285200084692,7495,7908382889764677758;509660095530134768,427,101,39217,1,2005,42
0,7,12.0,14,15,4,3,1,18,0.9858188892689153,16,0.9704605611434622,0.970769719428269,0.971285200084692,7495,7908382889764677758;509660095530134768,427,101,95174,0,2005,42
0,7,11.0,13,15,3,2,1,18,0.9858188892689153,16,0.9704605611434622,0.970769719428269,0.971285200084692,5520,7908382889764677758;5755694407684602296,427,101,93434,1,2005,42
0,7,13.0,14,17,3,7,1,18,0.9858188892689153,16,0.9704605611434622,0.970769719428269,0.971285200084692,2717,7908382889764677758;509660095530134768,427,101,46317,0,2002,42
0,7,13.0,14,17,3,4,1,18,0.9858188892689153,16,0.9704605611434622,0.970769719428269,0.971285200084692,2717,7908382889764677758;509660095530134768,427,101,113877,0,2005,42
0,7,12.0,13,15,4,2,1,18,0.9858188892689153,16,0.9704605611434622,0.970769719428269,0.971285200084692,4022,7908382889764677758;509660095530134768,427,101,103338,0,2005,42
0,7,11.0,13,15,3,7,7,18,0.9858188892689153,16,0.9704605611434622,0.970769719428269,0.971285200084692,5520,7908382889764677758;5755694407684602296,427,101,40841,0,2005,42
0,7,12.0,13,15,4,6,1,18,0.9858188892689153,16,0.9704605611434622,0.970769719428269,0.971285200084692,4022,7908382889764677758;509660095530134768,427,101,3164,0,2002,42
0,7,12.0,13,15,4,7,8,18,0.9858188892689153,16,0.9704605611434622,0.970769719428269,0.971285200084692,4022,7908382889764677758;509660095530134768,427,101,73561,0,2002,42
0,7,13.0,14,17,3,7,1,18,0.9858188892689153,16,0.9704605611434622,0.970769719428269,0.971285200084692,2717,7908382889764677758;509660095530134768,427,101,110668,0,2005,42
0,7,12.0,14,15,4,7,1,18,0.9858188892689153,16,0.9704605611434622,0.970769719428269,0.971285200084692,7495,7908382889764677758;509660095530134768,427,101,111748,0,2002,42
0,7,11.0,13,15,2,0,1,18,0.9858188892689153,16,0.9704605611434622,0.970769719428269,0.971285200084692,5520,7908382889764677758;5755694407684602296,427,101,101198,0,2005,42
0,7,11.0,13,15,3,0,1,18,0.9858188892689153,16,0.9704605611434622,0.970769719428269,0.971285200084692,5520,7908382889764677758;5755694407684602296,427,101,174996,1,2002,42
0,7,11.0,13,15,4,7,19,18,0.9858188892689153,16,0.9704605611434622,0.970769719428269,0.971285200084692,5520,7908382889764677758;5755694407684602296,427,101,194158,0,2002,42
0,7,13.0,14,17,3,7,1,18,0.9858188892689153,16,0.9704605611434622,0.970769719428269,0.971285200084692,2717,7908382889764677758;509660095530134768,427,101,80280,0,2002,42
0,7,11.0,13,15,4,2,1,18,0.9858188892689153,16,0.9704605611434622,0.970769719428269,0.971285200084692,5520,7908382889764677758;5755694407684602296,427,101,69545,1,2002,42
0,7,13.0,14,17,3,6,1,18,0.9858188892689153,16,0.9704605611434622,0.970769719428269,0.971285200084692,2717,7908382889764677758;509660095530134768,427,101,195697,0,2005,42
0,7,11.0,13,15,4,7,6,18,0.9858188892689153,16,0.9704605611434622,0.970769719428269,0.971285200084692,5520,7908382889764677758;5755694407684602296,427,101,74779,0,2002,42
0,7,11.0,13,15,4,7,1,18,0.9858188892689153,16,0.9704605611434622,0.970769719428269,0.971285200084692,5520,7908382889764677758;5755694407684602296,427,101,46510,2,2004,42
0,7,13.0,14,17,4,5,2,18,0.9858188892689153,16,0.9704605611434622,0.970769719428269,0.971285200084692,2717,7908382889764677758;509660095530134768,427,101,6465,0,2002,42
0,7,12.0,14,15,3,5,1,18,0.9858188892689153,16,0.9704605611434622,0.970769719428269,0.971285200084692,7495,7908382889764677758;509660095530134768,427,101,168537,1,2005,42
0,7,12.0,13,15,2,7,1,18,0.9858188892689153,16,0.9704605611434622,0.970769719428269,0.971285200084692,4022,7908382889764677758;509660095530134768,427,101,164294,0,2002,42
0,7,11.0,13,15,3,6,2,18,0.9858188892689153,16,0.9704605611434622,0.970769719428269,0.971285200084692,5520,7908382889764677758;5755694407684602296,427,101,191112,0,2002,42
0,7,11.0,13,15,3,6,16,18,0.9858188892689153,16,0.9704605611434622,0.970769719428269,0.971285200084692,5520,7908382889764677758;5755694407684602296,427,101,188944,1,2002,42
0,7,10.0,10,15,5,4,2,18,0.9858188892689153,16,0.9704605611434622,0.970769719428269,0.971285200084692,1156,7908382889764677758;509660095530134768,427,101,114767,1,2005,42
0,7,11.0,13,15,4,6,2,18,0.9858188892689153,16,0.9704605611434622,0.970769719428269,0.971285200084692,5520,7908382889764677758;5755694407684602296,427,101,30500,1,2005,42
0,7,12.0,13,15,2,6,1,18,0.9858188892689153,16,0.9704605611434622,0.970769719428269,0.971285200084692,4022,7908382889764677758;509660095530134768,427,101,129149,0,2002,42
0,7,12.0,13,15,3,4,1,18,0.9858188892689153,16,0.9704605611434622,0.970769719428269,0.971285200084692,4022,7908382889764677758;509660095530134768,427,101,148021,0,2005,42
0,7,12.0,14,15,4,3,1,18,0.9858188892689153,16,0.9704605611434622,0.970769719428269,0.971285200084692,7495,7908382889764677758;509660095530134768,427,101,95174,0,2005,42
1,7,10.0,10,15,3,5,2,18,0.9858188892689153,16,0.9704605611434622,0.970769719428269,0.971285200084692,1156,7908382889764677758;509660095530134768,427,101,37506,0,2005,42
0,7,12.0,14,15,3,2,1,18,0.9858188892689153,16,0.9704605611434622,0.970769719428269,0.971285200084692,7495,7908382889764677758;509660095530134768,427,101,23062,0,2005,42
0,7,13.0,14,17,3,7,1,18,0.9858188892689153,16,0.9704605611434622,0.970769719428269,0.971285200084692,2717,7908382889764677758;509660095530134768,427,101,192279,2,2002,42
0,7,11.0,13,15,3,5,1,18,0.9858188892689153,16,0.9704605611434622,0.970769719428269,0.971285200084692,5520,7908382889764677758;5755694407684602296,427,101,163254,0,2004,42
0,7,13.0,14,17,4,5,1,18,0.9858188892689153,16,0.9704605611434622,0.970769719428269,0.971285200084692,2717,7908382889764677758;509660095530134768,427,101,137571,0,2002,42
0,7,10.0,11,16,4,5,4,16,0.994905501003062,15,0.9747950403143844,0.9730902930713196,0.9710765687967762,8830,7908382889764677758;8277336076276184272,1755,101,90185,1,2005,3264
0,7,10.0,11,15,4,4,3,16,0.994905501003062,15,0.9747950403143844,0.9730902930713196,0.9710765687967762,8377,7908382889764677758;8277336076276184272,160,101,36899,0,2005,3264
0,7,11.0,12,15,4,2,1,16,0.994905501003062,15,0.9747950403143844,0.9730902930713196,0.9710765687967762,5453,7908382889764677758;5755694407684602296,1755,101,84989,0,2004,3264
0,7,10.0,11,16,5,7,1,16,0.994905501003062,15,0.9747950403143844,0.9730902930713196,0.9710765687967762,8830,7908382889764677758;8277336076276184272,1755,101,134687,0,2005,3264
0,7,11.0,12,15,4,6,15,16,0.994905501003062,15,0.9747950403143844,0.9730902930713196,0.9710765687967762,5453,7908382889764677758;5755694407684602296,1755,101,153377,0,2005,3264
0,7,10.0,11,16,6,4,4,16,0.994905501003062,15,0.9747950403143844,0.9730902930713196,0.9710765687967762,8830,7908382889764677758;8277336076276184272,1755,101,94140,0,2005,3264
0,7,9.0,10,15,2,6,1,16,0.994905501003062,15,0.9747950403143844,0.9730902930713196,0.9710765687967762,4334,7908382889764677758;8277336076276184272,1755,101,79542,0,2005,3264
0,7,11.0,13,15,2,6,1,16,0.994905501003062,15,0.9747950403143844,0.9730902930713196,0.9710765687967762,6349,7908382889764677758;8277336076276184272,1755,101,140884,0,2005,3264
0,7,11.0,12,15,4,4,1,16,0.994905501003062,15,0.9747950403143844,0.9730902930713196,0.9710765687967762,5453,7908382889764677758;5755694407684602296,1755,101,103657,0,2005,3264
0,7,10.0,11,16,6,1,1,16,0.994905501003062,15,0.9747950403143844,0.9730902930713196,0.9710765687967762,8830,7908382889764677758;8277336076276184272,1755,101,169176,0,2005,3264
0,7,10.0,11,16,3,6,7,16,0.994905501003062,15,0.9747950403143844,0.9730902930713196,0.9710765687967762,8830,7908382889764677758;8277336076276184272,1755,101,153691,0,2002,3264
0,7,10.0,11,16,5,7,1,16,0.994905501003062,15,0.9747950403143844,0.9730902930713196,0.9710765687967762,8830,7908382889764677758;8277336076276184272,1755,101,11165,0,2002,3264
0,7,11.0,12,16,6,4,1,16,0.994905501003062,15,0.9747950403143844,0.9730902930713196,0.9710765687967762,3587,7908382889764677758;5755694407684602296,1755,101,112406,0,2005,3264
0,7,11.0,13,13,4,4,18,16,0.994905501003062,15,0.9747950403143844,0.9730902930713196,0.9710765687967762,5095,7908382889764677758;8277336076276184272,1755,101,124781,0,2004,3264
0,7,10.0,11,16,3,0,7,16,0.994905501003062,15,0.9747950403143844,0.9730902930713196,0.9710765687967762,8830,7908382889764677758;8277336076276184272,1755,101,112842,0,2005,3264
0,7,10.0,11,16,5,5,1,16,0.994905501003062,15,0.9747950403143844,0.9730902930713196,0.9710765687967762,8830,7908382889764677758;8277336076276184272,1755,101,153657,0,2005,3264
0,7,10.0,11,15,3,3,2,16,0.994905501003062,15,0.9747950403143844,0.9730902930713196,0.9710765687967762,8377,7908382889764677758;8277336076276184272,160,101,119934,0,2002,3264
0,7,10.0,11,15,3,3,14,16,0.994905501003062,15,0.9747950403143844,0.9730902930713196,0.9710765687967762,8377,7908382889764677758;8277336076276184272,160,101,58968,0,2005,3264
0,7,9.0,10,15,3,0,5,16,0.994905501003062,15,0.9747950403143844,0.9730902930713196,0.9710765687967762,4334,7908382889764677758;8277336076276184272,1755,101,100343,0,2005,3264
0,7,10.0,12,15,3,7,1,16,0.994905501003062,15,0.9747950403143844,0.9730902930713196,0.9710765687967762,3311,7908382889764677758;8277336076276184272,1755,101,179522,0,2005,3264
0,7,10.0,11,16,3,2,1,16,0.994905501003062,15,0.9747950403143844,0.9730902930713196,0.9710765687967762,8830,7908382889764677758;8277336076276184272,1755,101,183460,1,2005,3264
